Invoice;StockCode;Description;Quantity;InvoiceDate;Price;Customer ID;Country;Revenue
512741;71143;SILVER BOOK MARK WITH BEADS;10;2010-06-17 14:37:00;0.85;14667.0;United Kingdom;8.5
509535;22084;PAPER CHAIN KIT EMPIRE;12;2010-05-24 12:07:00;2.95;13615.0;United Kingdom;35.400000000000006
519227;21067;VINTAGE RED TEATIME MUG;36;2010-08-15 12:37:00;0.38;15789.0;United Kingdom;13.68
522986;20914;SET/5 RED RETROSPOT LID GLASS BOWLS;6;2010-09-19 14:45:00;2.95;13883.0;United Kingdom;17.700000000000003
525438;21354;TOAST ITS - BEST MUM;12;2010-10-05 13:29:00;1.05;13777.0;United Kingdom;12.600000000000001
506716;21716;BOYS VINTAGE TIN SEASIDE BUCKET;2;2010-05-02 16:02:00;2.55;17555.0;United Kingdom;5.1
525898;21466;RED FLOWER CROCHET FOOD COVER;2;2010-10-07 15:33:00;3.75;16072.0;United Kingdom;7.5
504837;21165;BEWARE OF THE CAT METAL SIGN ;12;2010-04-16 15:12:00;1.69;13426.0;United Kingdom;20.28
513431;21621;VINTAGE UNION JACK BUNTING;8;2010-06-24 13:42:00;8.5;13771.0;United Kingdom;68.0
504830;20725;LUNCH BAG RED SPOTTY;2;2010-04-16 13:34:00;1.65;14988.0;United Kingdom;3.3
516477;21673;WHITE SPOT BLUE CERAMIC DRAWER KNOB;6;2010-07-20 16:33:00;1.25;14535.0;United Kingdom;7.5
515334;21156;RED SPOTTY CHILDS APRON;50;2010-07-11 14:13:00;1.65;15523.0;United Kingdom;82.5
536769;22726;ALARM CLOCK BAKELIKE GREEN;8;2010-12-02 14:47:00;3.75;17581.0;United Kingdom;30.0
505509;20724;RED SPOTTY CHARLOTTE BAG;10;2010-04-22 14:31:00;0.85;14156.0;EIRE;8.5
491438;20753;RETRO PINK SPOT WASHING UP GLOVES;12;2009-12-11 10:27:00;2.1;18268.0;United Kingdom;25.200000000000003
513646;22625;RED KITCHEN SCALES;12;2010-06-28 08:24:00;7.65;16746.0;United Kingdom;91.80000000000001
522967;84559A;3D SHEET OF DOG STICKERS;1;2010-09-19 13:02:00;0.85;18257.0;United Kingdom;0.85
491118;22139;RETRO SPOT TEA SET CERAMIC 11 PC ;2;2009-12-09 15:03:00;4.95;16933.0;United Kingdom;9.9
535722;21114;LAVENDER SCENTED FABRIC HEART;10;2010-11-28 13:11:00;1.25;17607.0;United Kingdom;12.5
490533;21645;ASSORTED TUTTI FRUTTI ROUND BOX;4;2009-12-06 16:07:00;1.65;17610.0;United Kingdom;6.6
517052;22358;KINGS CHOICE TEA CADDY ;1;2010-07-26 12:34:00;2.95;12977.0;United Kingdom;2.95
496321;85132C;CHARLIE AND LOLA FIGURES TINS;1;2010-01-31 12:43:00;9.95;16014.0;United Kingdom;9.95
490017;22068; BLACK PIRATE TREASURE CHEST;2;2009-12-03 12:31:00;1.65;14159.0;United Kingdom;3.3
513204;21897;POTTING SHED CANDLE CITRONELLA;6;2010-06-23 08:35:00;2.95;13431.0;United Kingdom;17.700000000000003
532719;22064;PINK DOUGHNUT TRINKET POT ;12;2010-11-14 12:58:00;1.65;15269.0;United Kingdom;19.799999999999997
517317;22352;LUNCH BOX WITH CUTLERY RETROSPOT ;6;2010-07-28 11:46:00;2.55;15596.0;United Kingdom;15.299999999999999
515161;21107;CREAM SLICE FLANNEL PINK SPOT ;12;2010-07-08 15:38:00;2.95;12841.0;United Kingdom;35.400000000000006
534769;22704;WRAP RED APPLES ;25;2010-11-24 10:34:00;0.42;15358.0;United Kingdom;10.5
495415;20717;STRAWBERRY SHOPPER BAG;10;2010-01-25 11:32:00;1.25;18199.0;United Kingdom;12.5
533920;22443;GROW YOUR OWN HERBS SET OF 3;5;2010-11-19 12:00:00;7.95;17360.0;United Kingdom;39.75
515334;21975;PACK OF 60 DINOSAUR CAKE CASES;240;2010-07-11 14:13:00;0.42;15523.0;United Kingdom;100.8
531342;22367;CHILDRENS APRON SPACEBOY DESIGN;6;2010-11-07 12:56:00;1.95;17041.0;United Kingdom;11.7
534020;22585;PACK OF 6 BIRDY GIFT TAGS;7;2010-11-19 14:40:00;1.25;15846.0;United Kingdom;8.75
499227;21622;VINTAGE UNION JACK CUSHION COVER;4;2010-02-25 11:50:00;4.95;15719.0;United Kingdom;19.8
537446;21411;GINGHAM HEART  DOORSTOP RED;3;2010-12-07 09:13:00;4.25;18055.0;United Kingdom;12.75
506818;22035;VINTAGE CARAVAN GREETING CARD ;12;2010-05-04 12:45:00;0.42;18245.0;United Kingdom;5.04
501617;15044A;PINK PAPER PARASOL ;6;2010-03-18 11:08:00;2.95;15819.0;United Kingdom;17.700000000000003
529342;35832;WOOLLY HAT SOCK GLOVE ADVENT STRING;12;2010-10-27 16:41:00;2.95;18060.0;United Kingdom;35.400000000000006
491024;82001S;VINYL RECORD FRAME SILVER;24;2009-12-08 19:00:00;3.39;17157.0;United Kingdom;81.36
532817;22514;CHILDS GARDEN SPADE BLUE;6;2010-11-14 16:16:00;2.1;14493.0;United Kingdom;12.600000000000001
497592;85066;CREAM SWEETHEART MINI CHEST;2;2010-02-11 08:51:00;12.75;17139.0;United Kingdom;25.5
522588;20983;12 PENCILS TALL TUBE RED SPOTTY;3;2010-09-15 12:46:00;0.85;15885.0;United Kingdom;2.55
503498;47556B;TEA TIME TEA TOWELS ;6;2010-04-01 12:10:00;2.95;16551.0;United Kingdom;17.700000000000003
516378;20725;LUNCH BAG RED SPOTTY;100;2010-07-20 11:06:00;1.45;14855.0;United Kingdom;145.0
507840;21868;POTTING SHED TEA MUG;12;2010-05-11 13:38:00;1.25;16487.0;United Kingdom;15.0
517862;85040B;SET/4 BLUE FLOWER CANDLES IN BOWL;8;2010-08-02 14:11:00;1.65;14667.0;United Kingdom;13.2
513665;21467;CHERRY CROCHET FOOD COVER;2;2010-06-28 11:11:00;3.75;17437.0;United Kingdom;7.5
500198;85206A;CREAM FELT EASTER EGG BASKET;6;2010-03-05 10:55:00;1.65;13037.0;United Kingdom;9.899999999999999
529986;22737;RIBBON REEL CHRISTMAS PRESENT ;10;2010-10-31 15:50:00;1.65;17728.0;United Kingdom;16.5
501849;22175;PINK OWL SOFT TOY;2;2010-03-21 10:49:00;2.95;14451.0;United Kingdom;5.9
503786;37503;TEA TIME CAKE STAND IN GIFT BOX;1;2010-04-07 12:23:00;10.75;14590.0;United Kingdom;10.75
522986;22423;REGENCY CAKESTAND 3 TIER;4;2010-09-19 14:45:00;12.75;13883.0;United Kingdom;51.0
500719;21535;RETRO SPOT SMALL MILK JUG;1;2010-03-09 15:16:00;2.55;16707.0;United Kingdom;2.55
534179;21055;TOOL BOX SOFT TOY ;1;2010-11-21 13:48:00;8.95;13484.0;United Kingdom;8.95
529989;22748;POPPY'S PLAYHOUSE KITCHEN;1;2010-10-31 16:01:00;2.1;12748.0;United Kingdom;2.1
493670;48116;DOOR MAT MULTICOLOUR STRIPE;1;2010-01-05 12:20:00;6.75;14653.0;United Kingdom;6.75
528880;47591D;PINK FAIRY CAKE CHILDRENS APRON;8;2010-10-25 12:18:00;1.95;13733.0;United Kingdom;15.6
516116;21541;DINOSAURS WATER TRANSFER TATTOOS ;6;2010-07-16 14:23:00;0.85;15452.0;United Kingdom;5.1
532573;20726;LUNCH BAG WOODLAND;10;2010-11-12 13:51:00;1.65;16186.0;United Kingdom;16.5
530029;47599A;PINK PARTY BAGS;6;2010-11-01 10:55:00;2.1;16422.0;United Kingdom;12.600000000000001
530437;22744;MAKE YOUR OWN MONSOON CARD KIT;1;2010-11-03 11:13:00;2.95;15915.0;United Kingdom;2.95
490733;POST;POSTAGE;3;2009-12-07 16:56:00;28.0;12540.0;Spain;84.0
500861;20970;PINK FLORAL FELTCRAFT SHOULDER BAG;3;2010-03-10 12:45:00;3.75;14680.0;United Kingdom;11.25
498158;21561;DINOSAUR LUNCHBOX WITH CUTLERY;3;2010-02-17 11:44:00;2.55;15002.0;United Kingdom;7.6499999999999995
525928;22580;ADVENT CALENDAR GINGHAM SACK;6;2010-10-07 16:48:00;5.95;16072.0;United Kingdom;35.7
492247;37333;"RETRO ""TEA FOR ONE"" ";4;2009-12-16 10:16:00;4.95;16736.0;United Kingdom;19.8
532753;20727;LUNCH BAG  BLACK SKULL.;10;2010-11-14 13:28:00;1.65;17420.0;United Kingdom;16.5
524099;79321;CHILLI LIGHTS;3;2010-09-27 12:24:00;4.95;13448.0;United Kingdom;14.850000000000001
512301;47566;PARTY BUNTING;8;2010-06-14 15:51:00;4.65;12843.0;United Kingdom;37.2
497954;85123A;WHITE HANGING HEART T-LIGHT HOLDER;2;2010-02-15 12:50:00;2.95;16225.0;United Kingdom;5.9
489445;22219;LOVEBIRD HANGING DECORATION WHITE ;24;2009-12-01 09:57:00;0.85;17519.0;United Kingdom;20.4
516430;21232;STRAWBERRY CERAMIC TRINKET BOX;72;2010-07-20 11:47:00;1.06;17511.0;United Kingdom;76.32000000000001
530071;20712;JUMBO BAG WOODLAND ANIMALS;10;2010-11-01 12:08:00;1.95;15039.0;United Kingdom;19.5
517254;21110;LARGE CAKE TOWEL PINK SPOTS;1;2010-07-27 16:22:00;6.75;15532.0;United Kingdom;6.75
491146;21744;SNOWFLAKE PORTABLE TABLE LIGHT ;6;2009-12-09 17:26:00;2.95;15209.0;United Kingdom;17.700000000000003
508196;47590B;PINK HAPPY BIRTHDAY BUNTING;125;2010-05-13 13:30:00;4.65;16754.0;United Kingdom;581.25
498345;22417;PACK OF 60 SPACEBOY CAKE CASES;24;2010-02-18 11:53:00;0.55;13431.0;United Kingdom;13.200000000000001
499912;21524;DOOR MAT SPOTTY HOME SWEET HOME;6;2010-03-03 12:10:00;7.49;15179.0;United Kingdom;44.94
513468;22090;PAPER BUNTING RETRO SPOTS;6;2010-06-24 16:24:00;2.95;12741.0;USA;17.700000000000003
500311;85049H;URBAN BLACK RIBBONS ;1;2010-03-07 11:27:00;1.25;16923.0;United Kingdom;1.25
525055;84978;HANGING HEART JAR T-LIGHT HOLDER;6;2010-10-03 13:56:00;1.25;16407.0;United Kingdom;7.5
528320;21897;POTTING SHED CANDLE CITRONELLA;12;2010-10-21 12:52:00;2.95;13386.0;United Kingdom;35.400000000000006
492536;20914;SET/5 RED SPOTTY LID GLASS BOWLS;32;2009-12-17 13:14:00;2.55;16701.0;United Kingdom;81.6
500114;22308;TEA COSY BLUE STRIPE;6;2010-03-04 12:53:00;2.55;18272.0;United Kingdom;15.299999999999999
517337;21232;STRAWBERRY CERAMIC TRINKET BOX;12;2010-07-28 13:38:00;1.25;16177.0;United Kingdom;15.0
511051;22621;TRADITIONAL KNITTING NANCY;4;2010-06-06 12:13:00;1.45;12911.0;United Kingdom;5.8
528798;21034;REX CASH+CARRY JUMBO SHOPPER;1;2010-10-25 10:04:00;0.95;12841.0;United Kingdom;0.95
490108;16016;LARGE CHINESE STYLE SCISSOR;20;2009-12-03 16:49:00;0.72;17414.0;United Kingdom;14.399999999999999
527246;84910A;PINK PAISLEY CUSHION COVER ;2;2010-10-15 12:20:00;5.95;15967.0;United Kingdom;11.9
522098;22061;LARGE CAKE STAND  HANGING STRAWBERY;6;2010-09-12 13:51:00;9.95;16320.0;Unspecified;59.699999999999996
491078;20898;VINTAGE NOTEBOOK TRAVELOGUE;3;2009-12-09 13:00:00;2.95;16802.0;United Kingdom;8.850000000000001
505709;22547;MINI JIGSAW DINOSAUR ;2;2010-04-25 12:34:00;0.42;13050.0;United Kingdom;0.84
498261;21529;RETRO SPOT CERAMIC TOASTRACK;1;2010-02-17 14:47:00;3.45;16938.0;United Kingdom;3.45
527488;21035;SET/2 RED RETROSPOT TEA TOWELS ;1;2010-10-18 11:47:00;2.95;16347.0;United Kingdom;2.95
491199;21294;ETCHED GLASS COASTER;12;2009-12-10 13:12:00;1.25;15912.0;United Kingdom;15.0
509822;85175;CACTI T-LIGHT CANDLES;32;2010-05-25 17:31:00;0.42;18025.0;United Kingdom;13.44
507216;21673;WHITE SPOT BLUE CERAMIC DRAWER KNOB;12;2010-05-06 18:01:00;1.25;16126.0;United Kingdom;15.0
508874;21916;SET 12 RETRO WHITE CHALK STICKS;6;2010-05-18 16:28:00;0.42;13097.0;United Kingdom;2.52
523989;22417;PACK OF 60 SPACEBOY CAKE CASES;24;2010-09-26 14:15:00;0.55;14105.0;United Kingdom;13.200000000000001
532809;84970S;HANGING HEART ZINC T-LIGHT HOLDER;1;2010-11-14 15:22:00;0.85;12748.0;United Kingdom;0.85
536804;22365;DOORMAT RESPECTABLE HOUSE;10;2010-12-02 16:34:00;6.75;14031.0;United Kingdom;67.5
502591;22454;MEASURING TAPE RUSSIAN DOLL RED;1;2010-03-25 12:54:00;2.95;17841.0;United Kingdom;2.95
496400;20750; RED/WHITE DOT MINI CASES;1;2010-02-01 11:56:00;7.95;17365.0;United Kingdom;7.95
500356;37422;WHITE WITH BLACK CATS BOWL;6;2010-03-07 15:34:00;0.85;16984.0;United Kingdom;5.1
537422;84945;MULTI COLOUR SILVER T-LIGHT HOLDER;24;2010-12-06 15:27:00;0.85;17812.0;United Kingdom;20.4
491448;20755;BLUE PAISLEY POCKET BOOK;6;2009-12-11 10:54:00;0.85;15983.0;United Kingdom;5.1
534181;22406;MONEY BOX KINGS CHOICE DESIGN;12;2010-11-21 13:53:00;1.25;17244.0;United Kingdom;15.0
512426;37446;MINI CAKE STAND WITH HANGING CAKES;4;2010-06-15 15:00:00;1.45;13168.0;United Kingdom;5.8
523282;21586;KINGS CHOICE GIANT TUBE MATCHES;6;2010-09-21 11:50:00;2.55;17287.0;United Kingdom;15.299999999999999
510038;21214;SET OF 72 IVORY PAPER DOILIES;12;2010-05-26 15:48:00;1.45;13920.0;United Kingdom;17.4
531350;21642;ASSORTED TUTTI FRUTTI PEN;24;2010-11-07 13:31:00;0.85;12748.0;United Kingdom;20.4
505988;22273;FELTCRAFT DOLL MOLLY;6;2010-04-27 09:59:00;2.95;13655.0;United Kingdom;17.700000000000003
512776;48129;DOOR MAT TOPIARY;2;2010-06-17 17:41:00;7.49;15023.0;United Kingdom;14.98
496201;20675;BLUE SPOTTY BOWL;2;2010-01-29 12:35:00;1.25;15898.0;United Kingdom;2.5
490459;90000D;COPPER/OLIVE GREEN FLOWER NECKLACE;6;2009-12-06 11:58:00;5.95;15555.0;United Kingdom;35.7
535259;20716;PARTY FOOD SHOPPER BAG;6;2010-11-25 13:18:00;1.25;17068.0;United Kingdom;7.5
504137;20713;JUMBO BAG OWLS;10;2010-04-11 12:12:00;1.95;17920.0;United Kingdom;19.5
497915;20978;36 PENCILS TUBE SKULLS;5;2010-02-14 14:54:00;1.25;13421.0;United Kingdom;6.25
520213;85174;S/4 CACTI CANDLES;1;2010-08-24 17:31:00;4.95;17602.0;United Kingdom;4.95
500713;82578;KITCHEN METAL SIGN;12;2010-03-09 14:16:00;0.55;17213.0;United Kingdom;6.6000000000000005
507372;85099C;JUMBO  BAG BAROQUE BLACK WHITE;10;2010-05-09 10:44:00;1.95;13634.0;United Kingdom;19.5
490048;47568;ENGLISH ROSE DESIGN PEG BAG;10;2009-12-03 13:03:00;2.1;16779.0;United Kingdom;21.0
511038;21980;PACK OF 12 RED SPOTTY TISSUES ;48;2010-06-06 11:11:00;0.29;14766.0;United Kingdom;13.919999999999998
532993;22411;JUMBO SHOPPER VINTAGE RED PAISLEY;10;2010-11-15 14:26:00;1.95;14156.0;EIRE;19.5
496073;85118;HEART T-LIGHT HOLDER;12;2010-01-28 17:13:00;1.25;13174.0;United Kingdom;15.0
492361;22115;METAL SIGN EMPIRE TEA;12;2009-12-16 13:40:00;2.95;17833.0;United Kingdom;35.400000000000006
518380;22379;RECYCLING BAG RETROSPOT ;4;2010-08-08 10:55:00;2.1;17068.0;United Kingdom;8.4
495304;47568;ENGLISH ROSE DESIGN PEG BAG;6;2010-01-22 13:52:00;2.1;14156.0;EIRE;12.600000000000001
537762;20724;RED RETROSPOT CHARLOTTE BAG;10;2010-12-08 12:01:00;0.85;16558.0;United Kingdom;8.5
498389;22114;HOT WATER BOTTLE TEA AND SYMPATHY;1;2010-02-18 14:43:00;3.95;14606.0;United Kingdom;3.95
512259;20711;JUMBO BAG TOYS ;1;2010-06-14 13:03:00;1.95;17059.0;United Kingdom;1.95
514993;46775E;CANDY POP CHUNKY KNITTED THROW ;1;2010-07-07 14:32:00;16.95;13593.0;United Kingdom;16.95
514502;48129;DOORMAT TOPIARY;10;2010-07-04 11:12:00;6.35;12843.0;United Kingdom;63.5
489526;22333;RETRO SPORT PARTY BAG + STICKER SET;8;2009-12-01 11:50:00;1.65;12533.0;Germany;13.2
502817;22356;CHARLOTTE BAG , PINK/WHITE SPOTS;2;2010-03-28 10:54:00;0.85;15848.0;United Kingdom;1.7
515842;22222;CAKE PLATE LOVEBIRD WHITE;1;2010-07-15 11:20:00;4.95;16883.0;United Kingdom;4.95
527443;22748;POPPY'S PLAYHOUSE KITCHEN;6;2010-10-18 09:13:00;2.1;13464.0;United Kingdom;12.600000000000001
521387;22199;FRYING PAN RED POLKADOT ;4;2010-09-05 13:08:00;4.25;14426.0;United Kingdom;17.0
503435;22277;COSMETIC BAG VINTAGE ROSE PAISLEY;6;2010-04-01 09:03:00;2.1;14893.0;United Kingdom;12.600000000000001
532595;22600;CHRISTMAS RETROSPOT STAR WOOD;3;2010-11-12 14:51:00;0.85;14690.0;United Kingdom;2.55
526745;22664;TOY TIDY DOLLY GIRL DESIGN;50;2010-10-13 08:29:00;1.85;13297.0;United Kingdom;92.5
527957;22198;LARGE POPCORN HOLDER ;12;2010-10-19 16:38:00;1.65;13081.0;United Kingdom;19.799999999999997
500129;85186C;BUNNY EGG GARLAND;6;2010-03-04 14:50:00;0.42;15768.0;United Kingdom;2.52
516940;47504E;ENGLISH ROSE SCISSORS;4;2010-07-25 14:22:00;1.25;17858.0;United Kingdom;5.0
516185;20728;LUNCH BAG CARS BLUE;3;2010-07-18 15:48:00;1.65;14546.0;United Kingdom;4.949999999999999
531481;22413;METAL SIGN TAKE IT OR LEAVE IT ;12;2010-11-08 14:29:00;2.95;17975.0;United Kingdom;35.400000000000006
505743;22029;SPACEBOY BIRTHDAY CARD;12;2010-04-25 16:07:00;0.42;13152.0;United Kingdom;5.04
519728;22556;PLASTERS IN TIN CIRCUS PARADE ;4;2010-08-19 18:13:00;1.65;16743.0;United Kingdom;6.6
528868;22891;TEA FOR ONE POLKADOT;1;2010-10-25 11:33:00;4.25;15976.0;United Kingdom;4.25
504340;20886;BOX OF 9 PEBBLE CANDLES;4;2010-04-12 16:50:00;1.95;13564.0;United Kingdom;7.8
530325;84992;72 SWEETHEART FAIRY CAKE CASES;360;2010-11-02 13:36:00;0.42;15523.0;United Kingdom;151.2
526585;20829;GLITTER HANGING BUTTERFLY STRING;200;2010-10-12 11:52:00;2.1;12931.0;United Kingdom;420.0
518004;22554;PLASTERS IN TIN WOODLAND ANIMALS;12;2010-08-04 08:41:00;1.65;15363.0;United Kingdom;19.799999999999997
530925;47599A;PINK PARTY BAGS;12;2010-11-04 16:50:00;2.1;16861.0;United Kingdom;25.200000000000003
519730;21411;GINGHAM HEART  DOORSTOP RED;1;2010-08-19 19:40:00;4.25;16549.0;United Kingdom;4.25
529159;22355;CHARLOTTE BAG SUKI DESIGN;4;2010-10-26 17:00:00;0.85;13571.0;United Kingdom;3.4
522739;22664;TOY TIDY DOLLY GIRL DESIGN;3;2010-09-16 13:06:00;2.1;14963.0;United Kingdom;6.300000000000001
492092;84031A;CHARLIE+LOLA RED HOT WATER BOTTLE ;3;2009-12-15 14:03:00;4.65;14156.0;EIRE;13.950000000000001
509216;21272;SALLE DE BAIN HOOK;24;2010-05-21 10:25:00;1.25;14439.0;Greece;30.0
537646;22916;HERB MARKER THYME;2;2010-12-07 15:39:00;0.65;17591.0;United Kingdom;1.3
532578;22065;CHRISTMAS PUDDING TRINKET POT ;2;2010-11-12 14:13:00;1.45;17984.0;United Kingdom;2.9
534800;21982;PACK OF 12 SUKI TISSUES ;2;2010-11-24 12:04:00;0.29;17019.0;United Kingdom;0.58
524944;22950;36 DOILIES VINTAGE CHRISTMAS;2;2010-10-01 12:24:00;1.45;15276.0;United Kingdom;2.9
517222;22296;HEART IVORY TRELLIS LARGE;12;2010-07-27 12:39:00;1.65;17504.0;United Kingdom;19.799999999999997
532607;22749;FELTCRAFT PRINCESS CHARLOTTE DOLL;4;2010-11-12 15:05:00;3.75;16303.0;United Kingdom;15.0
534160;22405;MONEY BOX POCKET MONEY DESIGN;4;2010-11-21 12:55:00;1.25;12858.0;United Kingdom;5.0
500971;21428;SET3 BOOK BOX GREEN GINGHAM FLOWER ;48;2010-03-11 12:55:00;3.75;12931.0;United Kingdom;180.0
537775;47591D;PINK FAIRY CAKE CHILDRENS APRON;8;2010-12-08 12:41:00;1.95;17722.0;United Kingdom;15.6
532091;22554;PLASTERS IN TIN WOODLAND ANIMALS;2;2010-11-10 15:41:00;1.65;17218.0;United Kingdom;3.3
528477;22746;POPPY'S PLAYHOUSE LIVINGROOM ;1;2010-10-22 12:02:00;2.1;18022.0;United Kingdom;2.1
493973;22289;DECORATION , HANGING METAL CHICKEN;1;2010-01-10 11:08:00;1.25;17539.0;United Kingdom;1.25
504893;22485;SET OF 2 WOODEN MARKET CRATES;4;2010-04-18 14:06:00;12.75;15972.0;United Kingdom;51.0
502922;22243;HOOK, 5 HANGER ,MAGIC TOADSTOOL RED;1;2010-03-29 14:04:00;1.65;18041.0;United Kingdom;1.65
526204;22569;FELTCRAFT CUSHION BUTTERFLY;1;2010-10-10 13:23:00;3.75;14040.0;United Kingdom;3.75
536676;84846A;SCENTED CANDLE IN DIGITALIS TIN;6;2010-12-02 12:18:00;2.1;16752.0;United Kingdom;12.600000000000001
505344;85226A;WHITE/BLUE PULL BACK RACING CAR;24;2010-04-21 13:28:00;0.55;16086.0;United Kingdom;13.200000000000001
514371;22505;MEMO BOARD COTTAGE DESIGN;4;2010-07-02 09:27:00;4.95;12422.0;Switzerland;19.8
506453;85114B;IVORY ENCHANTED FOREST PLACEMAT;4;2010-04-29 18:34:00;1.65;14031.0;United Kingdom;6.6
513599;84836;ZINC METAL HEART DECORATION;1;2010-06-27 11:20:00;1.25;16777.0;United Kingdom;1.25
508483;22383;LUNCH BAG SUKI  DESIGN ;2;2010-05-16 12:51:00;1.65;17841.0;United Kingdom;3.3
512290;22625;RED KITCHEN SCALES;1;2010-06-14 14:50:00;8.5;15549.0;United Kingdom;8.5
534844;21942;SKULLS DESIGN FLANNEL;12;2010-11-24 13:25:00;0.85;16409.0;United Kingdom;10.2
517864;84975;HEART SHAPED MIRROR;6;2010-08-02 14:16:00;1.69;14194.0;United Kingdom;10.14
508997;71459;HANGING JAM JAR T-LIGHT HOLDER;12;2010-05-19 13:04:00;0.85;16059.0;United Kingdom;10.2
538095;22335;HEART DECORATION PAINTED ZINC ;2;2010-12-09 14:55:00;0.65;17097.0;Spain;1.3
513674;22617;BAKING SET SPACEBOY DESIGN;3;2010-06-28 11:39:00;4.95;16012.0;United Kingdom;14.850000000000001
502897;47570;ENGLISH ROSE TABLE CLOTH;1;2010-03-29 11:55:00;10.65;14527.0;United Kingdom;10.65
523354;48138;DOORMAT UNION FLAG;2;2010-09-21 16:44:00;7.95;17161.0;United Kingdom;15.9
529850;22645;CERAMIC HEART FAIRY CAKE MONEY BANK;2;2010-10-31 13:35:00;1.45;16788.0;United Kingdom;2.9
495530;21232;STRAWBERRY CERAMIC TRINKET BOX;3;2010-01-25 15:22:00;1.25;15768.0;United Kingdom;3.75
498139;21181;PLEASE ONE PERSON METAL SIGN;12;2010-02-17 08:49:00;2.1;14944.0;United Kingdom;25.200000000000003
510997;85049H;URBAN BLACK RIBBONS ;2;2010-06-04 14:32:00;1.25;13564.0;United Kingdom;2.5
526757;22380;TOY TIDY SPACEBOY  ;10;2010-10-13 10:31:00;2.1;16843.0;United Kingdom;21.0
520044;22231;JIGSAW TREE WITH BIRDHOUSE;12;2010-08-23 14:35:00;1.45;16170.0;United Kingdom;17.4
536179;22791;T-LIGHT GLASS FLUTED ANTIQUE;10;2010-11-30 12:21:00;1.25;16393.0;United Kingdom;12.5
529077;22780;LIGHT GARLAND BUTTERFILES PINK;2;2010-10-26 12:54:00;4.25;16372.0;United Kingdom;8.5
524540;22730;ALARM CLOCK BAKELIKE IVORY;1;2010-09-29 13:49:00;3.75;13048.0;United Kingdom;3.75
526644;40016;CHINESE DRAGON PAPER LANTERNS;48;2010-10-12 13:32:00;0.42;15381.0;United Kingdom;20.16
533088;22371;AIRLINE BAG VINTAGE TOKYO 78;8;2010-11-16 10:05:00;4.25;12357.0;Switzerland;34.0
528054;85018D;YULETIDE IMAGES S/6 PAPER BOXES;2;2010-10-20 11:44:00;2.55;12748.0;United Kingdom;5.1
501127;21181;PLEASE ONE PERSON METAL SIGN;12;2010-03-12 15:47:00;2.1;18178.0;United Kingdom;25.200000000000003
535259;85099C;JUMBO  BAG BAROQUE BLACK WHITE;3;2010-11-25 13:18:00;1.95;17068.0;United Kingdom;5.85
514163;22077;6 RIBBONS RUSTIC CHARM;6;2010-06-30 15:34:00;1.65;16283.0;United Kingdom;9.899999999999999
533444;21232;STRAWBERRY CERAMIC TRINKET BOX;12;2010-11-17 11:33:00;1.25;12423.0;Belgium;15.0
501509;22122;SET OF 2 FANCY FONT TEA TOWELS;1;2010-03-17 11:37:00;2.95;16891.0;United Kingdom;2.95
519607;84754;S/15 SILVER GLASS BAUBLES IN BAG;4;2010-08-18 16:21:00;1.25;14505.0;United Kingdom;5.0
524290;22672;FRENCH BATHROOM SIGN BLUE METAL;6;2010-09-28 12:54:00;1.65;14461.0;United Kingdom;9.899999999999999
523537;22139;RETRO SPOT TEA SET CERAMIC 11 PC ;3;2010-09-22 14:01:00;4.95;13196.0;United Kingdom;14.850000000000001
500344;21899;KEY FOB , GARAGE DESIGN;24;2010-03-07 14:39:00;0.53;17448.0;United Kingdom;12.72
525577;20971;PINK BLUE FELT CRAFT TRINKET BOX;36;2010-10-06 10:41:00;1.25;16253.0;United Kingdom;45.0
522109;22865;HAND WARMER OWL DESIGN;12;2010-09-12 14:58:00;2.1;17728.0;United Kingdom;25.200000000000003
505082;22355;CHARLOTTE BAG , SUKI DESIGN;10;2010-04-20 09:54:00;0.85;13995.0;United Kingdom;8.5
521163;84839;SWEETHEART KEY CABINET;10;2010-09-02 14:25:00;5.55;18182.0;United Kingdom;55.5
512397;84997D;PINK 3 PIECE MINI DOTS CUTLERY SET;3;2010-06-15 12:22:00;3.75;15039.0;United Kingdom;11.25
507847;22554;PLASTERS IN TIN WOODLAND ANIMALS;12;2010-05-11 14:40:00;1.65;16307.0;United Kingdom;19.799999999999997
491640;22076;6 RIBBONS EMPIRE  ;4;2009-12-11 16:11:00;1.65;15898.0;United Kingdom;6.6
503333;22561;WOODEN SCHOOL COLOURING SET;12;2010-03-31 12:21:00;1.65;16133.0;United Kingdom;19.799999999999997
494872;21681;GIANT MEDINA STAMPED METAL BOWL ;3;2010-01-19 12:18:00;9.95;14715.0;United Kingdom;29.849999999999998
490304;21333;CLASSIC WHITE FRAME;6;2009-12-04 14:35:00;2.95;17593.0;United Kingdom;17.700000000000003
508504;21257;VICTORIAN SEWING BOX MEDIUM;4;2010-05-16 16:05:00;7.95;13451.0;United Kingdom;31.8
500336;21432;SET OF 3 CASES WOODLAND DESIGN;1;2010-03-07 13:48:00;5.95;17589.0;United Kingdom;5.95
537131;21034;REX CASH+CARRY JUMBO SHOPPER;2;2010-12-05 12:26:00;0.95;15716.0;United Kingdom;1.9
496512;21232;STRAWBERRY CERAMIC TRINKET BOX;2;2010-02-02 11:40:00;1.25;16300.0;United Kingdom;2.5
